exclusion_id,analysis_profile,granularity,token_id,locus_id,source_reference,reason_code,resolution_status,related_passage_ids_json,source_id,source_version
X_CLAUSE_dd7493e733435104b7a9325b5e2870f953a1ebab27a7eda9fcb47c722724d056,critical_core,clause,HB_JER_021_009_0014~8097f9411c9a,KQL_JER_021_009_0014,JER 21:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2a89d56770a70e720caf82e5df8518c113d5b9d20845942ef89c6d9a8884f95b,critical_core,clause,HB_JER_025_013_0001~eb5d5ef64433,KQL_JER_025_013_0001,JER 25:13,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b977eb8c5d45b13458ed7b0ddd9e8ada055ff4288dd84c624bec677f2beaa16d,critical_core,clause,HB_JER_002_025_0004~5ca4b36d006a,KQL_JER_002_025_0004,JER 2:25,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c318fe8e13334fd15fe74995a7e0f80ae281df1afd810c6650178ea105049b43,critical_core,clause,HB_JER_032_023_0007~ef347a5783ac,KQL_JER_032_023_0007,JER 32:23,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d458c046e5f38f6e6fad23fb4836b17884a98e8690dbdf8a4aa959d372dfbc47,critical_core,clause,HB_JER_034_011_0012~3e8bc865f6ec,KQL_JER_034_011_0012,JER 34:11,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c6c936de9a209b99ebda771023dff7f03d2fe4cf92dea7733655e8e290ca7f14,critical_core,clause,HB_JER_037_019_0001~f66599b01465,KQL_JER_037_019_0001,JER 37:19,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8e74fd549cdc5ed0617aa2b9e1c83a9cc21af60255a9ed7a3cba9e0e1c21608d,critical_core,clause,HB_JER_038_002_0014~c5403fc050f4,KQL_JER_038_002_0014,JER 38:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_e02df5d9ff0f1b1422b5512fae9d51161e98a7febd7dc8f4d546c2df52d17684,critical_core,clause,HB_JER_039_012_0011~5030ea10ca25,KQL_JER_039_012_0011,JER 39:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_4ee2f2e0e78d219cf031e30ba6c285a8eae1224ac302395c380437e13e8afe8f,critical_core,clause,HB_JER_003_007_0011~2881e81ae4c2,KQL_JER_003_007_0011,JER 3:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_942b0584a2d49c5fd515299126130a5052bd1665b803b061d2b209b0f0c8bda8,critical_core,clause,HB_JER_043_011_0001~a8ad085ee21e,KQL_JER_043_011_0001,JER 43:11,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_09e63b877509d1f980fb7bfb75e83bdeaa75874a97819eb7e8aa8c6284d3cd9c,critical_core,clause,HB_JER_048_018_0003~c0631b9f1794,KQL_JER_048_018_0003,JER 48:18,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_bca5844884c635ce4853224a994ee7dec8f5dad5e81a59c1cde97f08985e5a0d,critical_core,clause,HB_JER_048_020_0007~764721c05ada,KQL_JER_048_020_0007,JER 48:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6d8bed43a2ddf10ef40960a81f72b12fb50bb31efdf14209407666a217308f8a,critical_core,clause,HB_JER_048_044_0001~ac06d903df80,KQL_JER_048_044_0001,JER 48:44,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6ca8d00f81cb930a97f3840be2d0b09df932e8b468a408480ca97f17dbae77e4,critical_core,clause,HB_JER_004_030_0001~a20634464a63,KQL_JER_004_030_0001,JER 4:30,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f74773415e7991d9234419c4719700e7fb8f37af05c6c32dd2e03a0bcaddc044,critical_core,clause,HB_JER_050_011_0014~e16424c89c13,KQL_JER_050_011_0014,JER 50:11,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6cd981ec6d78815d90ebafbdaf0f57edef25ce94c0250bd34bba4960ea14b681,critical_core,clause,HB_JER_006_021_0018~7d09f31b666d,KQL_JER_006_021_0018,JER 6:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_433ff15dd231036b5b44c8c2022350833ef80cd67a9daf13b1ac9b9fb7160e63,critical_core,clause,HB_JOB_010_020_0004~a3fb423ee753,KQL_JOB_010_020_0004,JOB 10:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_64b5363b5cfe4ffe5d8d773edb668dbcdfb4834bcf35b62eb82a5462ca44a3fc,critical_core,clause,HB_JOB_010_020_0006~a4a66d412201,KQL_JOB_010_020_0006,JOB 10:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_7fbaf05f0aad10101f347eb762820a0c29736c20acb2f99e129efcfd08fda608,critical_core,clause,HB_JOB_015_022_0006~793bf23c5779,KQL_JOB_015_022_0006,JOB 15:22,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_399338686b98f5b11c0d965518cb0333e672493a83eee46c0ce09108cbf1cc71,critical_core,clause,HB_JOB_019_029_0011~7a8efbb90319,KQL_JOB_019_029_0011,JOB 19:29,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_778a3b99e4346d6b275349281a84c25d4d39d1572e223e3b714d2f42a38b92ca,critical_core,clause,HB_JOB_024_001_0006~806449512f88,KQL_JOB_024_001_0006,JOB 24:1,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_16b0dd297e96a9ed22bfecf0d9091556dbc607829c23f8ecb94ee8ad3c74343c,critical_core,clause,HB_JOB_026_012_0004~878ae77237e4,KQL_JOB_026_012_0004,JOB 26:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f9873dc6038cddd837641a030a4e0d9c45fc2a233041e6bc3434346e75a75cca,critical_core,clause,HB_JOB_031_011_0005~40c8375aa09f,KQL_JOB_031_011_0005,JOB 31:11,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5f8bff0cf17d7e64758900527fecdc139293a1d5e796c4873bf71bf6db868c51,critical_core,clause,HB_JOB_033_019_0005~56fe4bbfd805,KQL_JOB_033_019_0005,JOB 33:19,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2255de70e45ab52bcfa7e79fbd18e23c822067df6e961caeaa1f6d5770b2c095,critical_core,clause,HB_JOB_033_021_0004~c911556a5022,KQL_JOB_033_021_0004,JOB 33:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_990b2482fc0865fe243400c1e85a92eafca20dbb7540b803c4c619bd90296f7f,critical_core,clause,HB_JOB_033_028_0006~b546f3913dea,KQL_JOB_033_028_0006,JOB 33:28,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a8c74c7662053cc5a3127e5b3678e2408d642663d9655588b53dfc67c46dbfb2,critical_core,clause,HB_JOB_039_030_0001~6d5168a2ef4c,KQL_JOB_039_030_0001,JOB 39:30,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6dd26bc3de23264671ce0294649cbebad06e90082f9aab628c5fe80ac820b4f8,critical_core,clause,HB_JOB_042_016_0008~93a46bfcbba1,KQL_JOB_042_016_0008,JOB 42:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_cc0adda0a4137120a9dcc07ce24c3d16b9f565685d5de95a674713006d385e30,critical_core,clause,HB_JOB_005_018_0006~c819e45e3ffb,KQL_JOB_005_018_0006,JOB 5:18,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2ef2d93e16b10e0d1e933eb13aafa37f571b86d1a6e0088097c332e0fcf8aac0,critical_core,clause,HB_JOB_006_002_0005~aa30ae583262,KQL_JOB_006_002_0005,JOB 6:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d843998df6a17ca7c5688c72f72db314d53953215f4cd96ddfb69cb39d76f114,critical_core,clause,HB_JOB_006_029_0006~f071c941af69,KQL_JOB_006_029_0006,JOB 6:29,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_62490704a8d3c6eed8e65a7bd61268ad41b051226cb1f23310945b1cfb7d0682,critical_core,clause,HB_JOSH_015_004_0006~21536896bd1e,KQL_JOS_015_004_0006,JOS 15:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_00f03e68ee8cb893ba01d03be2bf67719072d7e97052f223f4b680cd6511f946,critical_core,clause,HB_JOSH_015_053_0001~1bc67ec243d9,KQL_JOS_015_053_0001,JOS 15:53,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_3c49da6484aba3c84396b715972203d5c38e7ca68f13bc4ce910a22481166794,critical_core,clause,HB_JOSH_018_012_0017~ac28b383e43e,KQL_JOS_018_012_0017,JOS 18:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_9bbc83baf1b1c75905f1aef1982b5f346498877f32635fd8606baa8c17674caa,critical_core,clause,HB_JOSH_018_014_0015~74c2824be12b,KQL_JOS_018_014_0015,JOS 18:14,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_24e3f1bb7ed1fc0775152844314972d6ec1a047787957d81ca927016a49fbbb3,critical_core,clause,HB_JOSH_018_019_0008~e26d7bfb2f4c,KQL_JOS_018_019_0008,JOS 18:19,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f159679deee73bc0dedaf1b81cfdc2272b94babee61f9b78efe97b476dc6e5c4,critical_core,clause,HB_JOSH_019_029_0011~baaf2ddb2f3f,KQL_JOS_019_029_0011,JOS 19:29,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_25121087c8496c533797245368f869e31922b155547f05b8300a46d1737782c2,critical_core,clause,HB_JOSH_024_003_0013~ebd13c3e4e2d,KQL_JOS_024_003_0013,JOS 24:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5742d2495a1ae071a98891c6a0ed23b66c0251c8fed113c34d45cd4f56cd18bd,critical_core,clause,HB_JOSH_024_008_0001~9c09d3e74662,KQL_JOS_024_008_0001,JOS 24:8,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_92d66e319e6a165a32c0a477a8401b367a5b3866c570796e444c69ce5c21dbb0,critical_core,clause,HB_JOSH_004_018_0002~09886bd213a0,KQL_JOS_004_018_0002,JOS 4:18,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_29ade0da5a2a834358ed2af6d88546820f9950adde4e51003c8973b6eb247b44,critical_core,clause,HB_JOSH_006_005_0005~0bcee2f01caa,KQL_JOS_006_005_0005,JOS 6:5,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_91ecb68319380b99c6f849040adf3cea4d940b3ce0ab8a0b6d5b53854f08853e,critical_core,clause,HB_JOSH_006_007_0001~10a816af2209,KQL_JOS_006_007_0001,JOS 6:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_50ea5cab95418c076c1ff5a088b86c4a97b58dd5be509e8745cb308fb744da86,critical_core,clause,HB_JOSH_007_021_0001~fd4366855c5b,KQL_JOS_007_021_0001,JOS 7:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_31fdfb57bc58857ee044fc2a7a725cfb54a28da793707f221a0a45d9f46c4b7d,critical_core,clause,HB_JOSH_009_007_0001~4f575af598d1,KQL_JOS_009_007_0001,JOS 9:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_479a3f6b04592d362c7a107c6d832759c19a75f3b6a9e911ee791009ae90221b,critical_core,clause,HB_LAM_002_002_0003~b894e4f8bcef,KQL_LAM_002_002_0003,LAM 2:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_4c9b61237aa9edb4b00a19c57928b82da66fb12f8f0c2fc677dd7ae471746410,critical_core,clause,HB_LAM_003_020_0003~c469e963f6d6,KQL_LAM_003_020_0003,LAM 3:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_54830c31fe74c6ff838633b8a49660fa7eca7c2c2b02e6eee6a30f25bd2f07df,critical_core,clause,HB_LAM_004_016_0011~f1b12c778a5a,KQL_LAM_004_016_0011,LAM 4:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8e008954311e33df346d44e17622a00bdf3a7b27a4e16344604c27da400013a1,critical_core,clause,HB_LAM_005_021_0004~90b8f49220f4,KQL_LAM_005_021_0004,LAM 5:21,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_2177b19800cac08aae9a5f5ec4d01cf42f756ce9de88f547a2a6617b7ff8e8a9,critical_core,clause,HB_LAM_005_003_0003~9429588f70dd,KQL_LAM_005_003_0003,LAM 5:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8fb2c9b7fe48940017e69a469b7d6bbc5097234c704e9cb190314cf81c993413,critical_core,clause,HB_LAM_005_005_0005~e17050be27c9,KQL_LAM_005_005_0005,LAM 5:5,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_fb173cbd62953da149fde5007cb2e2b13cef9574729d470934e2dc45600d2f91,critical_core,clause,HB_LAM_005_007_0003~471a0b9123ce,KQL_LAM_005_007_0003,LAM 5:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_26053f53c9a5e816bfab7e03b08f38a464f20f5c0f29bef2d8a04ff820413193,critical_core,clause,HB_LAM_005_007_0005~b730c71f32b2,KQL_LAM_005_007_0005,LAM 5:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_9956b492d56b5e5d170b8f160a5ff44090b28226484fc0d7bf4b3d34b5579458,critical_core,clause,HB_NAH_002_001_0017~5f2b99eaeb70,KQL_NAM_002_001_0017,NAM 2:1,ketiv_clause_mapping_unresolved,unresolved,"[""P_HB_CRITICAL_CORE_KETIV_CLAUSE_NAM_002_001~c128a8dd9861cca125811292e602797a9bdf8245538b1f0fa5cbe9f84bc00a79""]",oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6e7409a812708fad3c46e5efca58b47a0dbf46e2c05ca23dcc879c82d63b653f,critical_core,clause,HB_NAH_003_003_0014~db53e0350220,KQL_NAM_003_003_0014,NAM 3:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_0b3566250e6dee6a47a0401295e2035ce6110c55237418d59f71530c73ee5c86,critical_core,clause,HB_NEH_001_009_0014~f145b7621ea7,KQL_NEH_001_009_0014,NEH 1:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_3ef99157a43b6f95d2bde1d616b6eb3f935d2c67971a600dec731322c20db385,critical_core,clause,HB_NEH_003_015_0015~f7057eae85c0,KQL_NEH_003_015_0015,NEH 3:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f1ac80f1323cd39cb204b969f29a044e5e69c56a934e422b7f3c8416d42d9b97,critical_core,clause,HB_NEH_004_009_0012~efbb589a02c7,KQL_NEH_004_009_0012,NEH 4:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_3afee45003196ebf52ab9131785b77106238df0730c3980b404f7a4ff91a379e,critical_core,clause,HB_NEH_005_009_0001~14730277462f,KQL_NEH_005_009_0001,NEH 5:9,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_129ebafc8b3da08a9a3345a3298dd61a8f5d827b5a721913566fe1a81e418035,critical_core,clause,HB_NEH_007_003_0001~daab7bfb88cf,KQL_NEH_007_003_0001,NEH 7:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_96d92b11b5d1ffd5df55c4c12221103ea4a243d46a3d18d85840bd3c8f60f841,critical_core,clause,HB_NUM_014_036_0009~79a07102903e,KQL_NUM_014_036_0009,NUM 14:36,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c330d16a3858a6930c751881345c421cb5c11f82a011dca492454927c9ffb6c2,critical_core,clause,HB_NUM_021_032_0008~bed945aad180,KQL_NUM_021_032_0008,NUM 21:32,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_dd13d7125fa5298b96f02247e1cf6a5f60e12001187029ef190df5e5d556d9f9,critical_core,clause,HB_NUM_034_004_0009~191e0258fcd9,KQL_NUM_034_004_0009,NUM 34:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_188f1914fba7d0302d85ac046e0162fdc884fcbc523c1c33a215f1f5ab3e3427,critical_core,clause,HB_PROV_015_014_0005~97096cac6e3b,KQL_PRO_015_014_0005,PRO 15:14,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_31b94163594edf1efcdb09aaed46682c670eb9e7d0fc01fa34108993a97db83e,critical_core,clause,HB_PROV_018_017_0004~8a04518289e9,KQL_PRO_018_017_0004,PRO 18:17,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f44c8f49041fffcefa4107b1b26b78c41fe9946c4b77c5f5c8abf98829d07f13,critical_core,clause,HB_PROV_018_019_0005~f688ed272ca7,KQL_PRO_018_019_0005,PRO 18:19,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_44d056af9e96ef30daeef783aac42b4ebf26c7a47b8d3ee2aed376c8c6e4dc25,critical_core,clause,HB_PROV_020_004_0005~33b8697dd3fb,KQL_PRO_020_004_0005,PRO 20:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_75f7bac02cb83c37ad9a58d0a932ce2ae47837db85218c789b25c2aaa1a5c65b,critical_core,clause,HB_PROV_022_003_0004~44b97f41a0fd,KQL_PRO_022_003_0004,PRO 22:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_382eaf5ed6f7700cb45f16d34e64bfcd5191cf31080af55f7b63fd08ea03d7aa,critical_core,clause,HB_PROV_023_024_0007~ab38b585c1e6,KQL_PRO_023_024_0007,PRO 23:24,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b21df370ae1e3327c0938b7e3ca1f02cf423a34f49a13cd40e1a23f515c1a81c,critical_core,clause,HB_PROV_023_005_0001~229c5ea22e6d,KQL_PRO_023_005_0001,PRO 23:5,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_ea129488d21dc70d1758726ec50e281b117ad5c5027d72b7e76a0339f0e77b05,critical_core,clause,HB_PROV_030_018_0005~90df9994446b,KQL_PRO_030_018_0005,PRO 30:18,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d84b266e49a5d8f445b594d0bd734b9376cc2a191062bed788c513dce13d3939,critical_core,clause,HB_PROV_003_034_0005~89113edd41f9,KQL_PRO_003_034_0005,PRO 3:34,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a22bb4f04d662c65e5e1cd402fe8de74fbdd5c1d06049810201c96a05b77072d,critical_core,clause,HB_PS_100_003_0008~34fbfabfb929,KQL_PSA_100_003_0008,PSA 100:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_be8b3241bf43c5081600983c89307b9a2bb04fb1d72123663d47e7ce85e72876,critical_core,clause,HB_PS_119_161_0004~a2b118bf0e81,KQL_PSA_119_161_0004,PSA 119:161,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6645bfa4714b47b725fd7217a6981b144630b2c844a3fdd5c08223c40e673611,critical_core,clause,HB_PS_139_016_0010~87821bd32481,KQL_PSA_139_016_0010,PSA 139:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5533f3a0bf9ecfe2a834bc8919af868dd696d16262195b0dec27ddd03e206856,critical_core,clause,HB_PS_145_006_0004~7b5d6079e2cc,KQL_PSA_145_006_0004,PSA 145:6,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a90f5527e2dd314804e371bd97591c8bbc9c9b143e9524e08c689ae7affbc7f9,critical_core,clause,HB_PS_017_014_0008~678e761c5d07,KQL_PSA_017_014_0008,PSA 17:14,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_744b9c58583f72d8260f3fc6eb87d6c2206773d9a844c83c9363d1c43f9afb5e,critical_core,clause,HB_PS_030_004_0007~1b61dc36b615,KQL_PSA_030_004_0007,PSA 30:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c2fba089c5badb677fd8fe759315148999f13150c87a93021b3dd7d4146cf600,critical_core,clause,HB_PS_041_003_0004~e529fe336824,KQL_PSA_041_003_0004,PSA 41:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_fc5b1ab0b60030a9e31968090732c34c962b8bf9b84f27b3097494f6b75b03a6,critical_core,clause,HB_PS_049_015_0010~69b19d621b15,KQL_PSA_049_015_0010,PSA 49:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_21e4743d8265fb2bbf8ee45bd0fbe199a2af55c95fc2170cb0499f1dda1b27cd,critical_core,clause,HB_PS_060_007_0006~3f07864ed192,KQL_PSA_060_007_0006,PSA 60:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_86b7dd51507e10c83d4dac63f196746786d651217013601d27f106747660a9d6,critical_core,clause,HB_PS_006_004_0004~3ef70bb1a7b7,KQL_PSA_006_004_0004,PSA 6:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_6f5e1f795f34a1156b5e2d287defcdf2e3ef4f67b26a5383ec34467390ea862b,critical_core,clause,HB_PS_074_006_0001~058ccd5b5684,KQL_PSA_074_006_0001,PSA 74:6,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_62a3a4b874aa8b328998884cd0f3d6d0b13cb1c2579b619eac00936fe7dc8494,critical_core,clause,HB_PS_077_020_0003~d4c7d78ce740,KQL_PSA_077_020_0003,PSA 77:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_7e14e8dfb50d823b9c2f7a423c0458f802438f74a8122a44e2e2485ec8e64945,critical_core,clause,HB_RUTH_003_012_0005~a502f0014b77,KQL_RUT_003_012_0005,RUT 3:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b12103e40c880c612a824b21617e9f87a913358ef084298ea57ecf5da03bcfe4,critical_core,clause,HB_RUTH_003_003_0007~ce9f84063060,KQL_RUT_003_003_0007,RUT 3:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
